pv_pr,v_wind,power_wt,power_solar,e_ro_hourly,datetime,month,tank_level,water_produced,water_consumed,plants_operating
362,4.5,8965.089493796075,325800.0,2400.0,2023-01-10 09:00:00,1,168009.67741935427,1600.0,943.5483870967741,2
493,4.8,11430.094674068967,443700.0,2400.0,2023-01-10 10:00:00,1,168666.12903225748,1600.0,943.5483870967741,2
381,4.7,10582.55789807325,342900.0,2400.0,2023-01-10 11:00:00,1,169322.5806451607,1600.0,943.5483870967741,2
379,4.3,7454.792451504154,341100.0,2400.0,2023-01-10 12:00:00,1,169979.0322580639,1600.0,943.5483870967741,2
440,3.5,2604.4881845912973,396000.0,2400.0,2023-01-10 13:00:00,1,170635.48387096712,1600.0,943.5483870967741,2
251,3.2,1386.7528685997004,225900.0,2400.0,2023-01-10 14:00:00,1,171291.93548387033,1600.0,943.5483870967741,2
84,2.9,579.0180392761431,75600.0,2400.0,2023-01-10 15:00:00,1,171948.38709677354,1600.0,943.5483870967741,2
28,3.5,2604.4881845912973,25200.0,2400.0,2023-01-10 16:00:00,1,172604.83870967675,1600.0,943.5483870967741,2
1,3.5,2604.4881845912973,900.0,2400.0,2023-01-10 17:00:00,1,172461.29032257997,800.0,943.5483870967741,1
0,3.3,1749.6654517103,0.0,2400.0,2023-01-10 18:00:00,1,171517.74193548318,0.0,943.5483870967741,0
0,3.5,2604.4881845912973,0.0,2400.0,2023-01-10 19:00:00,1,171374.1935483864,800.0,943.5483870967741,1
0,3.9,4773.705423606915,0.0,2400.0,2023-01-10 20:00:00,1,171230.6451612896,800.0,943.5483870967741,1
0,3.8,4178.99200767716,0.0,2400.0,2023-01-10 21:00:00,1,171087.09677419282,800.0,943.5483870967741,1
0,3.8,4178.99200767716,0.0,2400.0,2023-01-10 22:00:00,1,170943.54838709603,800.0,943.5483870967741,1
0,4.3,7454.792451504154,0.0,2400.0,2023-01-10 23:00:00,1,171599.99999999924,1600.0,943.5483870967741,2
0,2.5,91.95776783873715,0.0,2400.0,2023-01-11 00:00:00,1,170656.45161290246,0.0,943.5483870967741,0
0,3.5,2604.4881845912973,0.0,2400.0,2023-01-11 01:00:00,1,170512.90322580567,800.0,943.5483870967741,1
0,4.0,5400.0,0.0,2400.0,2023-01-11 02:00:00,1,171169.35483870888,1600.0,943.5483870967741,2
0,4.3,7454.792451504154,0.0,2400.0,2023-01-11 03:00:00,1,171825.8064516121,1600.0,943.5483870967741,2
0,4.0,5400.0,0.0,2400.0,2023-01-11 04:00:00,1,172482.2580645153,1600.0,943.5483870967741,2
0,4.1,6056.1041692369745,0.0,2400.0,2023-01-11 05:00:00,1,173138.70967741852,1600.0,943.5483870967741,2
0,5.3,16049.764742273072,0.0,2400.0,2023-01-11 06:00:00,1,173795.16129032173,1600.0,943.5483870967741,2
0,4.4,8196.267215024493,0.0,2400.0,2023-01-11 07:00:00,1,174451.61290322494,1600.0,943.5483870967741,2
2,4.6,9760.704613063968,1800.0,2400.0,2023-01-11 08:00:00,1,175108.06451612816,1600.0,943.5483870967741,2
14,4.5,8965.089493796075,12600.0,2400.0,2023-01-11 09:00:00,1,175764.51612903137,1600.0,943.5483870967741,2
59,5.4,17061.882267463763,53100.0,2400.0,2023-01-11 10:00:00,1,176420.96774193458,1600.0,943.5483870967741,2
127,5.4,17061.882267463763,114300.0,2400.0,2023-01-11 11:00:00,1,177077.4193548378,1600.0,943.5483870967741,2
130,5.8,21502.229296046964,117000.0,2400.0,2023-01-11 12:00:00,1,177733.870967741,1600.0,943.5483870967741,2
119,5.8,21502.229296046964,107100.0,2400.0,2023-01-11 13:00:00,1,178390.32258064422,1600.0,943.5483870967741,2
77,5.7,20327.29370930393,69300.0,2400.0,2023-01-11 14:00:00,1,179046.77419354743,1600.0,943.5483870967741,2
27,5.7,20327.29370930393,24300.0,2400.0,2023-01-11 15:00:00,1,179703.22580645065,1600.0,943.5483870967741,2
10,6.2,26708.509644248898,9000.0,2400.0,2023-01-11 16:00:00,1,180359.67741935386,1600.0,943.5483870967741,2
1,6.6,32714.442963867612,900.0,2400.0,2023-01-11 17:00:00,1,181016.12903225707,1600.0,943.5483870967741,2
0,7.6,50586.215038762406,0.0,2400.0,2023-01-11 18:00:00,1,181672.58064516028,1600.0,943.5483870967741,2
0,8.1,61245.43125126185,0.0,2400.0,2023-01-11 19:00:00,1,182329.0322580635,1600.0,943.5483870967741,2
0,8.2,63550.715141494526,0.0,2400.0,2023-01-11 20:00:00,1,182985.4838709667,1600.0,943.5483870967741,2
0,8.9,81400.19937789251,0.0,2400.0,2023-01-11 21:00:00,1,183641.93548386992,1600.0,943.5483870967741,2
0,9.4,95991.55794129666,0.0,2400.0,2023-01-11 22:00:00,1,184298.38709677313,1600.0,943.5483870967741,2
0,8.3,65916.28766014555,0.0,2400.0,2023-01-11 23:00:00,1,184954.83870967635,1600.0,943.5483870967741,2
0,8.4,68342.58479666228,0.0,2400.0,2023-01-12 00:00:00,1,185611.29032257956,1600.0,943.5483870967741,2
0,8.4,68342.58479666228,0.0,2400.0,2023-01-12 01:00:00,1,186267.74193548277,1600.0,943.5483870967741,2
0,7.4,46686.10287205432,0.0,2400.0,2023-01-12 02:00:00,1,186924.19354838599,1600.0,943.5483870967741,2
0,8.1,61245.43125126185,0.0,2400.0,2023-01-12 03:00:00,1,187580.6451612892,1600.0,943.5483870967741,2
0,8.2,63550.715141494526,0.0,2400.0,2023-01-12 04:00:00,1,188237.0967741924,1600.0,943.5483870967741,2
0,8.5,70830.04254049217,0.0,2400.0,2023-01-12 05:00:00,1,188893.54838709562,1600.0,943.5483870967741,2
0,8.6,73379.09688108269,0.0,2400.0,2023-01-12 06:00:00,1,189549.99999999884,1600.0,943.5483870967741,2
0,9.0,84200.0,0.0,2400.0,2023-01-12 07:00:00,1,190206.45161290205,1600.0,943.5483870967741,2
42,9.0,84200.0,37800.0,2400.0,2023-01-12 08:00:00,1,190862.90322580526,1600.0,943.5483870967741,2
99,9.7,105342.02753662282,89100.0,2400.0,2023-01-12 09:00:00,1,191519.35483870847,1600.0,943.5483870967741,2
144,8.7,75990.18380788129,129600.0,2400.0,2023-01-12 10:00:00,1,192175.8064516117,1600.0,943.5483870967741,2
331,8.7,75990.18380788129,297900.0,2400.0,2023-01-12 11:00:00,1,192832.2580645149,1600.0,943.5483870967741,2
516,8.5,70830.04254049217,464400.0,2400.0,2023-01-12 12:00:00,1,193488.7096774181,1600.0,943.5483870967741,2
294,7.5,48612.66557855038,264600.0,2400.0,2023-01-12 13:00:00,1,194145.16129032132,1600.0,943.5483870967741,2
69,6.3,28139.348579403548,62100.0,2400.0,2023-01-12 14:00:00,1,194801.61290322454,1600.0,943.5483870967741,2
37,7.3,44804.04094011273,33300.0,2400.0,2023-01-12 15:00:00,1,195458.06451612775,1600.0,943.5483870967741,2
3,7.1,41163.47548324705,2700.0,2400.0,2023-01-12 16:00:00,1,196114.51612903096,1600.0,943.5483870967741,2
0,6.7,34327.06726471104,0.0,2400.0,2023-01-12 17:00:00,1,196770.96774193418,1600.0,943.5483870967741,2
0,7.7,52609.23723185192,0.0,2400.0,2023-01-12 18:00:00,1,197427.4193548374,1600.0,943.5483870967741,2
0,7.5,48612.66557855038,0.0,2400.0,2023-01-12 19:00:00,1,198083.8709677406,1600.0,943.5483870967741,2
0,6.3,28139.348579403548,0.0,2400.0,2023-01-12 20:00:00,1,198740.3225806438,1600.0,943.5483870967741,2
0,6.8,35980.188141743165,0.0,2400.0,2023-01-12 21:00:00,1,199396.77419354703,1600.0,943.5483870967741,2
0,6.0,24000.0,0.0,2400.0,2023-01-12 22:00:00,1,200053.22580645024,1600.0,943.5483870967741,2
0,5.2,15070.767619440276,0.0,2400.0,2023-01-12 23:00:00,1,200709.67741935345,1600.0,943.5483870967741,2
0,5.0,13200.0,0.0,2400.0,2023-01-13 00:00:00,1,201366.12903225666,1600.0,943.5483870967741,2
0,4.7,10582.55789807325,0.0,2400.0,2023-01-13 01:00:00,1,202022.58064515988,1600.0,943.5483870967741,2
0,5.5,18110.153840224404,0.0,2400.0,2023-01-13 02:00:00,1,202679.0322580631,1600.0,943.5483870967741,2
0,5.3,16049.764742273072,0.0,2400.0,2023-01-13 03:00:00,1,203335.4838709663,1600.0,943.5483870967741,2
0,4.4,8196.267215024493,0.0,2400.0,2023-01-13 04:00:00,1,203991.9354838695,1600.0,943.5483870967741,2
0,3.7,3617.8746984030804,0.0,2400.0,2023-01-13 05:00:00,1,203848.38709677273,800.0,943.5483870967741,1
0,3.9,4773.705423606915,0.0,2400.0,2023-01-13 06:00:00,1,203704.83870967594,800.0,943.5483870967741,1
2,4.0,5400.0,1800.0,2400.0,2023-01-13 07:00:00,1,204361.29032257915,1600.0,943.5483870967741,2
120,4.2,6741.219877990008,108000.0,2400.0,2023-01-13 08:00:00,1,205017.74193548237,1600.0,943.5483870967741,2
272,5.1,14121.857253753275,244800.0,2400.0,2023-01-13 09:00:00,1,205674.19354838558,1600.0,943.5483870967741,2
318,5.6,19197.6131057671,286200.0,2400.0,2023-01-13 10:00:00,1,206330.6451612888,1600.0,943.5483870967741,2
266,6.0,24000.0,239400.0,2400.0,2023-01-13 11:00:00,1,206987.096774192,1600.0,943.5483870967741,2
198,5.4,17061.882267463763,178200.0,2400.0,2023-01-13 12:00:00,1,207643.54838709522,1600.0,943.5483870967741,2
119,5.8,21502.229296046964,107100.0,2400.0,2023-01-13 13:00:00,1,208299.99999999843,1600.0,943.5483870967741,2
75,6.4,29618.603715120487,67500.0,2400.0,2023-01-13 14:00:00,1,208956.45161290164,1600.0,943.5483870967741,2
46,7.3,44804.04094011273,41400.0,2400.0,2023-01-13 15:00:00,1,209612.90322580485,1600.0,943.5483870967741,2
4,7.1,41163.47548324705,3600.0,2400.0,2023-01-13 16:00:00,1,210269.35483870807,1600.0,943.5483870967741,2
0,6.8,35980.188141743165,0.0,2400.0,2023-01-13 17:00:00,1,210925.80645161128,1600.0,943.5483870967741,2
0,7.2,42963.99380356414,0.0,2400.0,2023-01-13 18:00:00,1,211582.2580645145,1600.0,943.5483870967741,2
0,7.8,54684.21813698035,0.0,2400.0,2023-01-13 19:00:00,1,212238.7096774177,1600.0,943.5483870967741,2
0,8.9,81400.19937789251,0.0,2400.0,2023-01-13 20:00:00,1,212895.16129032092,1600.0,943.5483870967741,2
0,9.0,84200.0,0.0,2400.0,2023-01-13 21:00:00,1,213551.61290322413,1600.0,943.5483870967741,2
0,7.2,42963.99380356414,0.0,2400.0,2023-01-13 22:00:00,1,214208.06451612734,1600.0,943.5483870967741,2
0,9.5,99067.16425948094,0.0,2400.0,2023-01-13 23:00:00,1,214864.51612903056,1600.0,943.5483870967741,2
0,9.7,105342.02753662282,0.0,2400.0,2023-01-14 00:00:00,1,215520.96774193377,1600.0,943.5483870967741,2
0,9.5,99067.16425948094,0.0,2400.0,2023-01-14 01:00:00,1,216177.41935483698,1600.0,943.5483870967741,2
0,10.5,131376.30042158408,0.0,2400.0,2023-01-14 02:00:00,1,216833.8709677402,1600.0,943.5483870967741,2
0,9.0,84200.0,0.0,2400.0,2023-01-14 03:00:00,1,217490.3225806434,1600.0,943.5483870967741,2
0,10.5,131376.30042158408,0.0,2400.0,2023-01-14 04:00:00,1,218146.77419354662,1600.0,943.5483870967741,2
0,14.1,197911.44935594537,0.0,2400.0,2023-01-14 05:00:00,1,218803.22580644983,1600.0,943.5483870967741,2
0,10.4,128110.38343815118,0.0,2400.0,2023-01-14 06:00:00,1,219459.67741935304,1600.0,943.5483870967741,2
3,10.5,131376.30042158408,2700.0,2400.0,2023-01-14 07:00:00,1,220116.12903225626,1600.0,943.5483870967741,2
60,9.1,87062.79951170554,54000.0,2400.0,2023-01-14 08:00:00,1,220772.58064515947,1600.0,943.5483870967741,2
134,14.3,198728.71197157822,120600.0,2400.0,2023-01-14 09:00:00,1,221429.03225806268,1600.0,943.5483870967741,2
188,3.6,3092.368441977011,169200.0,2400.0,2023-01-14 10:00:00,1,222085.4838709659,1600.0,943.5483870967741,2
240,3.0,800.0,216000.0,2400.0,2023-01-14 11:00:00,1,222741.9354838691,1600.0,943.5483870967741,2
245,4.5,8965.089493796075,220500.0,2400.0,2023-01-14 12:00:00,1,223398.38709677232,1600.0,943.5483870967741,2
192,3.9,4773.705423606915,172800.0,2400.0,2023-01-14 13:00:00,1,224054.83870967553,1600.0,943.5483870967741,2
142,4.7,10582.55789807325,127800.0,2400.0,2023-01-14 14:00:00,1,224711.29032257874,1600.0,943.5483870967741,2
96,5.4,17061.882267463763,86400.0,2400.0,2023-01-14 15:00:00,1,225367.74193548196,1600.0,943.5483870967741,2
34,5.5,18110.153840224404,30600.0,2400.0,2023-01-14 16:00:00,1,226024.19354838517,1600.0,943.5483870967741,2
0,6.5,31144.295145306307,0.0,2400.0,2023-01-14 17:00:00,1,226680.64516128838,1600.0,943.5483870967741,2
0,4.8,11430.094674068967,0.0,2400.0,2023-01-14 18:00:00,1,227337.0967741916,1600.0,943.5483870967741,2
0,4.7,10582.55789807325,0.0,2400.0,2023-01-14 19:00:00,1,227993.5483870948,1600.0,943.5483870967741,2
0,5.2,15070.767619440276,0.0,2400.0,2023-01-14 20:00:00,1,228649.99999999802,1600.0,943.5483870967741,2
0,7.4,46686.10287205432,0.0,2400.0,2023-01-14 21:00:00,1,229306.45161290123,1600.0,943.5483870967741,2
0,5.9,22725.4535112083,0.0,2400.0,2023-01-14 22:00:00,1,229962.90322580445,1600.0,943.5483870967741,2
0,4.9,12302.7602662962,0.0,2400.0,2023-01-14 23:00:00,1,230619.35483870766,1600.0,943.5483870967741,2
0,2.1,0.0,0.0,2400.0,2023-01-15 00:00:00,1,229675.80645161087,0.0,943.5483870967741,0
0,1.5,2.6807440537542755,0.0,2400.0,2023-01-15 01:00:00,1,228732.25806451408,0.0,943.5483870967741,0
0,1.1,0.7077164301911294,0.0,2400.0,2023-01-15 02:00:00,1,227788.7096774173,0.0,943.5483870967741,0
0,1.6,2.745081911044379,0.0,2400.0,2023-01-15 03:00:00,1,226845.1612903205,0.0,943.5483870967741,0
0,1.0,0.0,0.0,2400.0,2023-01-15 04:00:00,1,225901.61290322372,0.0,943.5483870967741,0
0,1.8,2.058811433283283,0.0,2400.0,2023-01-15 05:00:00,1,224958.06451612693,0.0,943.5483870967741,0
0,1.3,1.951581671133113,0.0,2400.0,2023-01-15 06:00:00,1,224014.51612903015,0.0,943.5483870967741,0
1,1.9,1.2224192885119507,900.0,2400.0,2023-01-15 07:00:00,1,223070.96774193336,0.0,943.5483870967741,0
61,2.0,0.0,54900.0,2400.0,2023-01-15 08:00:00,1,223727.41935483657,1600.0,943.5483870967741,2
158,1.9,1.2224192885119507,142200.0,2400.0,2023-01-15 09:00:00,1,224383.8709677398,1600.0,943.5483870967741,2
204,3.3,1749.6654517103,183600.0,2400.0,2023-01-15 10:00:00,1,225040.322580643,1600.0,943.5483870967741,2
204,4.6,9760.704613063968,183600.0,2400.0,2023-01-15 11:00:00,1,225696.7741935462,1600.0,943.5483870967741,2
193,2.4,44.33729522238901,173700.0,2400.0,2023-01-15 12:00:00,1,226353.22580644942,1600.0,943.5483870967741,2
176,2.9,579.0180392761431,158400.0,2400.0,2023-01-15 13:00:00,1,227009.67741935264,1600.0,943.5483870967741,2
156,3.8,4178.99200767716,140400.0,2400.0,2023-01-15 14:00:00,1,227666.12903225585,1600.0,943.5483870967741,2
100,5.5,18110.153840224404,90000.0,2400.0,2023-01-15 15:00:00,1,228322.58064515906,1600.0,943.5483870967741,2
38,5.6,19197.6131057671,34200.0,2400.0,2023-01-15 16:00:00,1,228979.03225806227,1600.0,943.5483870967741,2
1,9.4,95991.55794129666,900.0,2400.0,2023-01-15 17:00:00,1,229635.4838709655,1600.0,943.5483870967741,2
0,8.5,70830.04254049217,0.0,2400.0,2023-01-15 18:00:00,1,230291.9354838687,1600.0,943.5483870967741,2
0,8.3,65916.28766014555,0.0,2400.0,2023-01-15 19:00:00,1,230948.3870967719,1600.0,943.5483870967741,2
0,8.0,59000.0,0.0,2400.0,2023-01-15 20:00:00,1,231604.83870967512,1600.0,943.5483870967741,2
0,8.0,59000.0,0.0,2400.0,2023-01-15 21:00:00,1,232261.29032257834,1600.0,943.5483870967741,2
0,9.1,87062.79951170554,0.0,2400.0,2023-01-15 22:00:00,1,232917.74193548155,1600.0,943.5483870967741,2
0,9.1,87062.79951170554,0.0,2400.0,2023-01-15 23:00:00,1,233574.19354838476,1600.0,943.5483870967741,2
0,8.2,63550.715141494526,0.0,2400.0,2023-01-16 00:00:00,1,234230.64516128798,1600.0,943.5483870967741,2
0,7.9,56813.64373330922,0.0,2400.0,2023-01-16 01:00:00,1,234887.0967741912,1600.0,943.5483870967741,2
0,7.6,50586.215038762406,0.0,2400.0,2023-01-16 02:00:00,1,235543.5483870944,1600.0,943.5483870967741,2
0,7.2,42963.99380356414,0.0,2400.0,2023-01-16 03:00:00,1,236199.9999999976,1600.0,943.5483870967741,2
0,6.8,35980.188141743165,0.0,2400.0,2023-01-16 04:00:00,1,236856.45161290083,1600.0,943.5483870967741,2
0,6.1,25328.066815749913,0.0,2400.0,2023-01-16 05:00:00,1,237512.90322580404,1600.0,943.5483870967741,2
0,4.9,12302.7602662962,0.0,2400.0,2023-01-16 06:00:00,1,238169.35483870725,1600.0,943.5483870967741,2
11,4.3,7454.792451504154,9900.0,2400.0,2023-01-16 07:00:00,1,238825.80645161046,1600.0,943.5483870967741,2
191,3.8,4178.99200767716,171900.0,2400.0,2023-01-16 08:00:00,1,239482.25806451368,1600.0,943.5483870967741,2
384,3.6,3092.368441977011,345600.0,2400.0,2023-01-16 09:00:00,1,240138.7096774169,1600.0,943.5483870967741,2
499,3.9,4773.705423606915,449100.0,2400.0,2023-01-16 10:00:00,1,240795.1612903201,1600.0,943.5483870967741,2
562,3.9,4773.705423606915,505800.0,2400.0,2023-01-16 11:00:00,1,241451.61290322331,1600.0,943.5483870967741,2
574,1.5,2.6807440537542755,516600.0,2400.0,2023-01-16 12:00:00,1,242108.06451612653,1600.0,943.5483870967741,2
557,1.5,2.6807440537542755,501300.0,2400.0,2023-01-16 13:00:00,1,242764.51612902974,1600.0,943.5483870967741,2
460,1.1,0.7077164301911294,414000.0,2400.0,2023-01-16 14:00:00,1,243420.96774193295,1600.0,943.5483870967741,2
285,0.8,0.0,256500.0,2400.0,2023-01-16 15:00:00,1,244077.41935483617,1600.0,943.5483870967741,2
105,0.2,0.0,94500.0,2400.0,2023-01-16 16:00:00,1,244733.87096773938,1600.0,943.5483870967741,2
4,0.4,0.0,3600.0,2400.0,2023-01-16 17:00:00,1,244590.3225806426,800.0,943.5483870967741,1
0,2.8,402.7372952223888,0.0,2400.0,2023-01-16 18:00:00,1,243646.7741935458,0.0,943.5483870967741,0
0,2.0,0.0,0.0,2400.0,2023-01-16 19:00:00,1,242703.22580644902,0.0,943.5483870967741,0
0,1.6,2.745081911044379,0.0,2400.0,2023-01-16 20:00:00,1,241759.67741935223,0.0,943.5483870967741,0
0,1.6,2.745081911044379,0.0,2400.0,2023-01-16 21:00:00,1,240816.12903225544,0.0,943.5483870967741,0
0,2.2,2.9686476111945375,0.0,2400.0,2023-01-16 22:00:00,1,239872.58064515865,0.0,943.5483870967741,0
0,1.6,2.745081911044379,0.0,2400.0,2023-01-16 23:00:00,1,238929.03225806187,0.0,943.5483870967741,0
0,3.8,4178.99200767716,0.0,2400.0,2023-01-17 00:00:00,1,238785.48387096508,800.0,943.5483870967741,1
0,3.6,3092.368441977011,0.0,2400.0,2023-01-17 01:00:00,1,238641.9354838683,800.0,943.5483870967741,1
0,3.9,4773.705423606915,0.0,2400.0,2023-01-17 02:00:00,1,238498.3870967715,800.0,943.5483870967741,1
0,4.2,6741.219877990008,0.0,2400.0,2023-01-17 03:00:00,1,239154.83870967472,1600.0,943.5483870967741,2
0,4.1,6056.1041692369745,0.0,2400.0,2023-01-17 04:00:00,1,239811.29032257793,1600.0,943.5483870967741,2
0,3.2,1386.7528685997004,0.0,2400.0,2023-01-17 05:00:00,1,238867.74193548114,0.0,943.5483870967741,0
0,4.7,10582.55789807325,0.0,2400.0,2023-01-17 06:00:00,1,239524.19354838436,1600.0,943.5483870967741,2
0,4.5,8965.089493796075,0.0,2400.0,2023-01-17 07:00:00,1,240180.64516128757,1600.0,943.5483870967741,2
3,4.0,5400.0,2700.0,2400.0,2023-01-17 08:00:00,1,240837.09677419078,1600.0,943.5483870967741,2
16,4.0,5400.0,14400.0,2400.0,2023-01-17 09:00:00,1,241493.548387094,1600.0,943.5483870967741,2
56,3.6,3092.368441977011,50400.0,2400.0,2023-01-17 10:00:00,1,242149.9999999972,1600.0,943.5483870967741,2
68,3.2,1386.7528685997004,61200.0,2400.0,2023-01-17 11:00:00,1,242806.45161290042,1600.0,943.5483870967741,2
55,1.7,2.552068339174071,49500.0,2400.0,2023-01-17 12:00:00,1,243462.90322580363,1600.0,943.5483870967741,2
51,2.4,44.33729522238901,45900.0,2400.0,2023-01-17 13:00:00,1,244119.35483870684,1600.0,943.5483870967741,2
63,2.8,402.7372952223888,56700.0,2400.0,2023-01-17 14:00:00,1,244775.80645161006,1600.0,943.5483870967741,2
44,3.4,2156.2488724382797,39600.0,2400.0,2023-01-17 15:00:00,1,245432.25806451327,1600.0,943.5483870967741,2
5,4.0,5400.0,4500.0,2400.0,2023-01-17 16:00:00,1,246088.70967741648,1600.0,943.5483870967741,2
0,4.4,8196.267215024493,0.0,2400.0,2023-01-17 17:00:00,1,246745.1612903197,1600.0,943.5483870967741,2
0,6.2,26708.509644248898,0.0,2400.0,2023-01-17 18:00:00,1,247401.6129032229,1600.0,943.5483870967741,2
0,6.5,31144.295145306307,0.0,2400.0,2023-01-17 19:00:00,1,248058.06451612612,1600.0,943.5483870967741,2
0,6.1,25328.066815749913,0.0,2400.0,2023-01-17 20:00:00,1,248714.51612902933,1600.0,943.5483870967741,2
0,6.7,34327.06726471104,0.0,2400.0,2023-01-17 21:00:00,1,249370.96774193255,1600.0,943.5483870967741,2
0,6.8,35980.188141743165,0.0,2400.0,2023-01-17 22:00:00,1,250027.41935483576,1600.0,943.5483870967741,2
0,6.9,37671.825688870624,0.0,2400.0,2023-01-17 23:00:00,1,250683.87096773897,1600.0,943.5483870967741,2
0,8.1,61245.43125126185,0.0,2400.0,2023-01-18 00:00:00,1,251340.32258064218,1600.0,943.5483870967741,2
0,7.6,50586.215038762406,0.0,2400.0,2023-01-18 01:00:00,1,251996.7741935454,1600.0,943.5483870967741,2
0,8.4,68342.58479666228,0.0,2400.0,2023-01-18 02:00:00,1,252653.2258064486,1600.0,943.5483870967741,2
0,9.6,102185.39743690674,0.0,2400.0,2023-01-18 03:00:00,1,253309.67741935182,1600.0,943.5483870967741,2
0,10.6,134620.11337129024,0.0,2400.0,2023-01-18 04:00:00,1,253966.12903225503,1600.0,943.5483870967741,2
0,8.4,68342.58479666228,0.0,2400.0,2023-01-18 05:00:00,1,254622.58064515825,1600.0,943.5483870967741,2
0,10.4,128110.38343815118,0.0,2400.0,2023-01-18 06:00:00,1,255279.03225806146,1600.0,943.5483870967741,2
0,10.8,141006.56220295292,0.0,2400.0,2023-01-18 07:00:00,1,255935.48387096467,1600.0,943.5483870967741,2
39,10.4,128110.38343815118,35100.0,2400.0,2023-01-18 08:00:00,1,256591.93548386788,1600.0,943.5483870967741,2
258,10.0,115000.0,232200.0,2400.0,2023-01-18 09:00:00,1,257248.3870967711,1600.0,943.5483870967741,2
501,10.1,118267.17070191594,450900.0,2400.0,2023-01-18 10:00:00,1,257904.8387096743,1600.0,943.5483870967741,2
605,9.1,87062.79951170554,544500.0,2400.0,2023-01-18 11:00:00,1,258561.29032257752,1600.0,943.5483870967741,2
594,8.7,75990.18380788129,534600.0,2400.0,2023-01-18 12:00:00,1,259217.74193548074,1600.0,943.5483870967741,2
562,8.6,73379.09688108269,505800.0,2400.0,2023-01-18 13:00:00,1,259874.19354838395,1600.0,943.5483870967741,2
496,7.5,48612.66557855038,446400.0,2400.0,2023-01-18 14:00:00,1,260530.64516128716,1600.0,943.5483870967741,2
347,8.5,70830.04254049217,312300.0,2400.0,2023-01-18 15:00:00,1,261187.09677419037,1600.0,943.5483870967741,2
154,9.5,99067.16425948094,138600.0,2400.0,2023-01-18 16:00:00,1,261843.5483870936,1600.0,943.5483870967741,2
18,9.2,89985.14563045766,16200.0,2400.0,2023-01-18 17:00:00,1,262499.9999999968,1600.0,943.5483870967741,2
0,9.1,87062.79951170554,0.0,2400.0,2023-01-18 18:00:00,1,263156.4516129,1600.0,943.5483870967741,2
0,8.6,73379.09688108269,0.0,2400.0,2023-01-18 19:00:00,1,263812.9032258032,1600.0,943.5483870967741,2
0,7.9,56813.64373330922,0.0,2400.0,2023-01-18 20:00:00,1,264469.35483870644,1600.0,943.5483870967741,2
0,8.0,59000.0,0.0,2400.0,2023-01-18 21:00:00,1,265125.80645160965,1600.0,943.5483870967741,2
0,6.8,35980.188141743165,0.0,2400.0,2023-01-18 22:00:00,1,265782.25806451286,1600.0,943.5483870967741,2
0,8.1,61245.43125126185,0.0,2400.0,2023-01-18 23:00:00,1,266438.7096774161,1600.0,943.5483870967741,2
0,9.0,84200.0,0.0,2400.0,2023-01-19 00:00:00,1,267095.1612903193,1600.0,943.5483870967741,2
